dataset,sigma,seed,layer,dfe,performance,label
gaussian,0.5,6.0,2.0,0.02540513500571251,0.9,conditional
gaussian,0.5,6.0,2.0,0.053604838271331834,0.9,accumulated
gaussian,0.5,6.0,1.0,0.34932976961135864,0.588,marginal
gaussian,0.5,6.0,1.0,0.35597652196884155,0.588,conditional
gaussian,0.5,6.0,1.0,0.1397867316312893,0.588,accumulated
gaussian,0.5,7.0,3.0,0.005939653143286705,0.9008,marginal
gaussian,0.5,7.0,3.0,0.0056211394257843494,0.9008,conditional
gaussian,0.5,7.0,3.0,0.008549010940526031,0.9008,accumulated
gaussian,0.5,7.0,2.0,0.1315891146659851,0.8264,marginal
gaussian,0.5,7.0,2.0,0.1418401151895523,0.8264,conditional
gaussian,0.5,7.0,2.0,0.07350555445220999,0.8264,accumulated
gaussian,0.5,7.0,1.0,0.32144665718078613,0.548,marginal
gaussian,0.5,7.0,1.0,0.3500853180885315,0.548,conditional
gaussian,0.5,7.0,1.0,0.16730936212215836,0.548,accumulated
gaussian,0.5,8.0,3.0,0.01772349141538143,0.9008,marginal
gaussian,0.5,8.0,3.0,0.017050590366125107,0.9008,conditional
gaussian,0.5,8.0,3.0,0.018979153974759085,0.9008,accumulated
gaussian,0.5,8.0,2.0,0.3061336278915405,0.6792,marginal
gaussian,0.5,8.0,2.0,0.3095267713069916,0.6792,conditional
gaussian,0.5,8.0,2.0,0.09176496449350796,0.6792,accumulated
gaussian,0.5,8.0,1.0,0.455422580242157,0.5256,marginal
gaussian,0.5,8.0,1.0,0.4670460820198059,0.5256,conditional
gaussian,0.5,8.0,1.0,0.13334229762508418,0.5256,accumulated
gaussian,0.5,9.0,3.0,0.011227589100599289,0.9056,marginal
gaussian,0.5,9.0,3.0,0.00991823710501194,0.9056,conditional
gaussian,0.5,9.0,3.0,0.013564648159529017,0.9056,accumulated
gaussian,0.5,9.0,2.0,0.045019954442977905,0.8896,marginal
gaussian,0.5,9.0,2.0,0.045090772211551666,0.8896,conditional
gaussian,0.5,9.0,2.0,0.06238342691574215,0.8896,accumulated
gaussian,0.5,9.0,1.0,0.47961679100990295,0.5128,marginal
gaussian,0.5,9.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,0.5,9.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,0.5,10.0,3.0,0.0012403975706547499,0.904,marginal
gaussian,0.5,10.0,3.0,0.0016847981605678797,0.904,conditional
gaussian,0.5,10.0,3.0,0.00565309683959008,0.904,accumulated
gaussian,0.5,10.0,2.0,0.22056443989276886,0.7592,marginal
gaussian,0.5,10.0,2.0,0.22434863448143005,0.7592,conditional
gaussian,0.5,10.0,2.0,0.08749968949219007,0.7592,accumulated
gaussian,0.5,10.0,1.0,0.47961679100990295,0.5128,marginal
gaussian,0.5,10.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,0.5,10.0,1.0,0.1284207274889563,0.5128,accumulated
gaussian,0.5,11.0,3.0,0.03340895473957062,0.8968,marginal
gaussian,0.5,11.0,3.0,0.03197019547224045,0.8968,conditional
gaussian,0.5,11.0,3.0,0.03695652871586139,0.8968,accumulated
gaussian,0.5,11.0,2.0,0.052760712802410126,0.8824,marginal
gaussian,0.5,11.0,2.0,0.05522379279136658,0.8824,conditional
gaussian,0.5,11.0,2.0,0.050052147342199614,0.8824,accumulated
gaussian,0.5,11.0,1.0,0.47072848677635193,0.5152,marginal
gaussian,0.5,11.0,1.0,0.4739997386932373,0.5152,conditional
gaussian,0.5,11.0,1.0,0.14019540669957398,0.5152,accumulated
gaussian,0.5,12.0,3.0,0.024264458566904068,0.9024,marginal
gaussian,0.5,12.0,3.0,0.022520145401358604,0.9024,conditional
gaussian,0.5,12.0,3.0,0.027797386468969294,0.9024,accumulated
gaussian,0.5,12.0,2.0,0.09356048703193665,0.868,marginal
gaussian,0.5,12.0,2.0,0.0943562239408493,0.868,conditional
gaussian,0.5,12.0,2.0,0.057085029214909655,0.868,accumulated
gaussian,0.5,12.0,1.0,0.4796064794063568,0.5128,marginal
gaussian,0.5,12.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,0.5,12.0,1.0,0.1284207276514657,0.5128,accumulated
gaussian,0.5,13.0,3.0,0.037016361951828,0.8944,marginal
gaussian,0.5,13.0,3.0,0.034446876496076584,0.8944,conditional
gaussian,0.5,13.0,3.0,0.04335211573556826,0.8944,accumulated
gaussian,0.5,13.0,2.0,0.33184146881103516,0.6448,marginal
gaussian,0.5,13.0,2.0,0.3366345167160034,0.6448,conditional
gaussian,0.5,13.0,2.0,0.08417860004963403,0.6448,accumulated
gaussian,0.5,13.0,1.0,0.47959771752357483,0.5128,marginal
gaussian,0.5,13.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,0.5,13.0,1.0,0.12842072748919375,0.5128,accumulated
gaussian,0.5,14.0,3.0,0.034274227917194366,0.9,marginal
gaussian,0.5,14.0,3.0,0.03241770341992378,0.9,conditional
gaussian,0.5,14.0,3.0,0.04185171707774819,0.9,accumulated
gaussian,0.5,14.0,2.0,0.0860312283039093,0.8664,marginal
gaussian,0.5,14.0,2.0,0.08883365988731384,0.8664,conditional
gaussian,0.5,14.0,2.0,0.08110572054846378,0.8664,accumulated
gaussian,0.5,14.0,1.0,0.47084084153175354,0.5112,marginal
gaussian,0.5,14.0,1.0,0.47738099098205566,0.5112,conditional
gaussian,0.5,14.0,1.0,0.1294537130011229,0.5112,accumulated
gaussian,0.5,15.0,3.0,0.03938562795519829,0.9008,marginal
gaussian,0.5,15.0,3.0,0.036742519587278366,0.9008,conditional
gaussian,0.5,15.0,3.0,0.049393766947108564,0.9008,accumulated
gaussian,0.5,15.0,2.0,0.13497251272201538,0.8368,marginal
gaussian,0.5,15.0,2.0,0.1369021236896515,0.8368,conditional
gaussian,0.5,15.0,2.0,0.08015528371969209,0.8368,accumulated
gaussian,0.5,15.0,1.0,0.4794079661369324,0.5128,marginal
gaussian,0.5,15.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,0.5,15.0,1.0,0.12842072748919361,0.5128,accumulated
gaussian,0.5,16.0,3.0,0.01524477917701006,0.9016,marginal
gaussian,0.5,16.0,3.0,0.01497603952884674,0.9016,conditional
gaussian,0.5,16.0,3.0,0.02164985120708276,0.9016,accumulated
gaussian,0.5,16.0,2.0,0.1524263471364975,0.8192,marginal
gaussian,0.5,16.0,2.0,0.1557295024394989,0.8192,conditional
gaussian,0.5,16.0,2.0,0.08407427803480326,0.8192,accumulated
gaussian,0.5,16.0,1.0,0.39875906705856323,0.5656,marginal
gaussian,0.5,16.0,1.0,0.4082224369049072,0.5656,conditional
gaussian,0.5,16.0,1.0,0.12154334373466255,0.5656,accumulated
gaussian,0.5,17.0,3.0,0.009412074461579323,0.9048,marginal
gaussian,0.5,17.0,3.0,0.008215385489165783,0.9048,conditional
gaussian,0.5,17.0,3.0,0.008626209587031997,0.9048,accumulated
gaussian,0.5,17.0,2.0,0.36012569069862366,0.6232,marginal
gaussian,0.5,17.0,2.0,0.362962931394577,0.6232,conditional
gaussian,0.5,17.0,2.0,0.11088263394389482,0.6232,accumulated
gaussian,0.5,17.0,1.0,0.4769555628299713,0.5128,marginal
gaussian,0.5,17.0,1.0,0.4836469292640686,0.5128,conditional
gaussian,0.5,17.0,1.0,0.1270102521503502,0.5128,accumulated
gaussian,0.5,18.0,3.0,0.006864575203508139,0.9064,marginal
gaussian,0.5,18.0,3.0,0.006590844597667456,0.9064,conditional
gaussian,0.5,18.0,3.0,0.00988872048183124,0.9064,accumulated
gaussian,0.5,18.0,2.0,0.2983682155609131,0.6888,marginal
gaussian,0.5,18.0,2.0,0.29796940088272095,0.6888,conditional
gaussian,0.5,18.0,2.0,0.07972283812824468,0.6888,accumulated
gaussian,0.5,18.0,1.0,0.47961679100990295,0.5128,marginal
gaussian,0.5,18.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,0.5,18.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,0.5,19.0,3.0,0.004956417717039585,0.904,marginal
gaussian,0.5,19.0,3.0,0.004608719609677792,0.904,conditional
gaussian,0.5,19.0,3.0,0.006516386339676222,0.904,accumulated
gaussian,0.5,19.0,2.0,0.22904804348945618,0.752,marginal
gaussian,0.5,19.0,2.0,0.23322156071662903,0.752,conditional
gaussian,0.5,19.0,2.0,0.08536015740001873,0.752,accumulated
gaussian,0.5,19.0,1.0,0.24586832523345947,0.56,marginal
gaussian,0.5,19.0,1.0,0.2829592823982239,0.56,conditional
gaussian,0.5,19.0,1.0,0.19701239606755394,0.56,accumulated
gaussian,1.0,0.0,3.0,0.07162060588598251,0.8776,marginal
gaussian,1.0,0.0,3.0,0.07110623270273209,0.8776,conditional
gaussian,1.0,0.0,3.0,0.05496293077343476,0.8776,accumulated
gaussian,1.0,0.0,2.0,0.403913676738739,0.5816,marginal
gaussian,1.0,0.0,2.0,0.4063292145729065,0.5816,conditional
gaussian,1.0,0.0,2.0,0.10631858699571399,0.5816,accumulated
gaussian,1.0,0.0,1.0,0.47409695386886597,0.5144,marginal
gaussian,1.0,0.0,1.0,0.4801172614097595,0.5144,conditional
gaussian,1.0,0.0,1.0,0.133441238231298,0.5144,accumulated
gaussian,1.0,1.0,3.0,0.00341506558470428,0.9008,marginal
gaussian,1.0,1.0,3.0,0.005410413257777691,0.9008,conditional
gaussian,1.0,1.0,3.0,0.014858971217508779,0.9008,accumulated
gaussian,1.0,1.0,2.0,0.2542005181312561,0.6984,marginal
gaussian,1.0,1.0,2.0,0.2658151090145111,0.6984,conditional
gaussian,1.0,1.0,2.0,0.09326229582635272,0.6984,accumulated
gaussian,1.0,1.0,1.0,0.5203832387924194,0.4872,marginal
gaussian,1.0,1.0,1.0,0.5152414441108704,0.4872,conditional
gaussian,1.0,1.0,1.0,0.12842072748919442,0.4872,accumulated
gaussian,1.0,2.0,3.0,0.01600206270813942,0.9008,marginal
gaussian,1.0,2.0,3.0,0.014724266715347767,0.9008,conditional
gaussian,1.0,2.0,3.0,0.027389609429174695,0.9008,accumulated
gaussian,1.0,2.0,2.0,0.35765835642814636,0.6152,marginal
gaussian,1.0,2.0,2.0,0.36131149530410767,0.6152,conditional
gaussian,1.0,2.0,2.0,0.10931826230657529,0.6152,accumulated
gaussian,1.0,2.0,1.0,0.41025370359420776,0.4872,marginal
gaussian,1.0,2.0,1.0,0.4194626808166504,0.4872,conditional
gaussian,1.0,2.0,1.0,0.23898867026303425,0.4872,accumulated
gaussian,1.0,3.0,3.0,0.018103789538145065,0.9024,marginal
gaussian,1.0,3.0,3.0,0.015832526609301567,0.9024,conditional
gaussian,1.0,3.0,3.0,0.019577908195069847,0.9024,accumulated
gaussian,1.0,3.0,2.0,0.0766526609659195,0.8472,marginal
gaussian,1.0,3.0,2.0,0.08478479832410812,0.8472,conditional
gaussian,1.0,3.0,2.0,0.07261408115189852,0.8472,accumulated
gaussian,1.0,3.0,1.0,0.33299845457077026,0.52,marginal
gaussian,1.0,3.0,1.0,0.35540634393692017,0.52,conditional
gaussian,1.0,3.0,1.0,0.2024887445168187,0.52,accumulated
gaussian,1.0,4.0,3.0,0.0862651914358139,0.8712,marginal
gaussian,1.0,4.0,3.0,0.08454611897468567,0.8712,conditional
gaussian,1.0,4.0,3.0,0.06459385890969747,0.8712,accumulated
gaussian,1.0,4.0,2.0,0.3091667592525482,0.664,marginal
gaussian,1.0,4.0,2.0,0.31434693932533264,0.664,conditional
gaussian,1.0,4.0,2.0,0.10630517290663148,0.664,accumulated
gaussian,1.0,4.0,1.0,0.4789736270904541,0.5128,marginal
gaussian,1.0,4.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,4.0,1.0,0.1284207274891944,0.5128,accumulated
gaussian,1.0,5.0,3.0,0.017196854576468468,0.9056,marginal
gaussian,1.0,5.0,3.0,0.015347311273217201,0.9056,conditional
gaussian,1.0,5.0,3.0,0.024425365680750485,0.9056,accumulated
gaussian,1.0,5.0,2.0,0.40911126136779785,0.5792,marginal
gaussian,1.0,5.0,2.0,0.4137282371520996,0.5792,conditional
gaussian,1.0,5.0,2.0,0.12196648255228729,0.5792,accumulated
gaussian,1.0,5.0,1.0,0.16991975903511047,0.5456,marginal
gaussian,1.0,5.0,1.0,0.20768217742443085,0.5456,conditional
gaussian,1.0,5.0,1.0,0.2016876294411502,0.5456,accumulated
gaussian,1.0,6.0,3.0,0.03458315134048462,0.8984,marginal
gaussian,1.0,6.0,3.0,0.031957369297742844,0.8984,conditional
gaussian,1.0,6.0,3.0,0.0408027263591721,0.8984,accumulated
gaussian,1.0,6.0,2.0,0.08063311874866486,0.8568,marginal
gaussian,1.0,6.0,2.0,0.08630739152431488,0.8568,conditional
gaussian,1.0,6.0,2.0,0.08882361058596286,0.8568,accumulated
gaussian,1.0,6.0,1.0,0.46942073106765747,0.52,marginal
gaussian,1.0,6.0,1.0,0.4739563465118408,0.52,conditional
gaussian,1.0,6.0,1.0,0.1306962778341731,0.52,accumulated
gaussian,1.0,7.0,3.0,0.011720315553247929,0.8992,marginal
gaussian,1.0,7.0,3.0,0.011029867455363274,0.8992,conditional
gaussian,1.0,7.0,3.0,0.018192865689260623,0.8992,accumulated
gaussian,1.0,7.0,2.0,0.14962317049503326,0.7776,marginal
gaussian,1.0,7.0,2.0,0.16688141226768494,0.7776,conditional
gaussian,1.0,7.0,2.0,0.09613901964911391,0.7776,accumulated
gaussian,1.0,7.0,1.0,0.1827460080385208,0.544,marginal
gaussian,1.0,7.0,1.0,0.20418882369995117,0.544,conditional
gaussian,1.0,7.0,1.0,0.17936827075554865,0.544,accumulated
gaussian,1.0,8.0,3.0,0.03358324617147446,0.8936,marginal
gaussian,1.0,8.0,3.0,0.03300768882036209,0.8936,conditional
gaussian,1.0,8.0,3.0,0.04160280254607956,0.8936,accumulated
gaussian,1.0,8.0,2.0,0.4757518768310547,0.5168,marginal
gaussian,1.0,8.0,2.0,0.47782817482948303,0.5168,conditional
gaussian,1.0,8.0,2.0,0.12529627502548588,0.5168,accumulated
gaussian,1.0,8.0,1.0,0.47961679100990295,0.5128,marginal
gaussian,1.0,8.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,8.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,9.0,3.0,0.021485447883605957,0.9016,marginal
gaussian,1.0,9.0,3.0,0.01887180097401142,0.9016,conditional
gaussian,1.0,9.0,3.0,0.028129097140416847,0.9016,accumulated
gaussian,1.0,9.0,2.0,0.16345027089118958,0.8112,marginal
gaussian,1.0,9.0,2.0,0.16132737696170807,0.8112,conditional
gaussian,1.0,9.0,2.0,0.10770045420905558,0.8112,accumulated
gaussian,1.0,9.0,1.0,0.47961679100990295,0.5128,marginal
gaussian,1.0,9.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,9.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,10.0,3.0,0.0027289288118481636,0.9024,marginal
gaussian,1.0,10.0,3.0,0.0037638037465512753,0.9024,conditional
gaussian,1.0,10.0,3.0,0.012291794112004116,0.9024,accumulated
gaussian,1.0,10.0,2.0,0.4202592372894287,0.5648,marginal
gaussian,1.0,10.0,2.0,0.4205189645290375,0.5648,conditional
gaussian,1.0,10.0,2.0,0.1246769674083249,0.5648,accumulated
gaussian,1.0,10.0,1.0,0.4796154499053955,0.5128,marginal
gaussian,1.0,10.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,10.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,11.0,3.0,0.08158539980649948,0.8728,marginal
gaussian,1.0,11.0,3.0,0.081322081387043,0.8728,conditional
gaussian,1.0,11.0,3.0,0.056210866316926913,0.8728,accumulated
gaussian,1.0,11.0,2.0,0.3468441665172577,0.636,marginal
gaussian,1.0,11.0,2.0,0.34968772530555725,0.636,conditional
gaussian,1.0,11.0,2.0,0.12494439198490985,0.636,accumulated
gaussian,1.0,11.0,1.0,0.47941574454307556,0.5128,marginal
gaussian,1.0,11.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,11.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,12.0,3.0,0.04849516600370407,0.8968,marginal
gaussian,1.0,12.0,3.0,0.04541953280568123,0.8968,conditional
gaussian,1.0,12.0,3.0,0.06238662249721335,0.8968,accumulated
gaussian,1.0,12.0,2.0,0.3393322229385376,0.6528,marginal
gaussian,1.0,12.0,2.0,0.32988440990448,0.6528,conditional
gaussian,1.0,12.0,2.0,0.09895106438086586,0.6528,accumulated
gaussian,1.0,12.0,1.0,0.4796091616153717,0.5128,marginal
gaussian,1.0,12.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,12.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,13.0,3.0,0.0729140192270279,0.8736,marginal
gaussian,1.0,13.0,3.0,0.07153354585170746,0.8736,conditional
gaussian,1.0,13.0,3.0,0.060328769409190894,0.8736,accumulated
gaussian,1.0,13.0,2.0,0.47570499777793884,0.516,marginal
gaussian,1.0,13.0,2.0,0.4802653193473816,0.516,conditional
gaussian,1.0,13.0,2.0,0.11999506254421319,0.516,accumulated
gaussian,1.0,13.0,1.0,0.4795924127101898,0.5128,marginal
gaussian,1.0,13.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,13.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,14.0,3.0,0.07157987356185913,0.8944,marginal
gaussian,1.0,14.0,3.0,0.06886930763721466,0.8944,conditional
gaussian,1.0,14.0,3.0,0.0700937972922582,0.8944,accumulated
gaussian,1.0,14.0,2.0,0.07802850008010864,0.8136,marginal
gaussian,1.0,14.0,2.0,0.08770774304866791,0.8136,conditional
gaussian,1.0,14.0,2.0,0.09208611060745062,0.8136,accumulated
gaussian,1.0,14.0,1.0,0.3707994818687439,0.4784,marginal
gaussian,1.0,14.0,1.0,0.39252981543540955,0.4784,conditional
gaussian,1.0,14.0,1.0,0.2482010391149377,0.4784,accumulated
gaussian,1.0,15.0,3.0,0.07488039880990982,0.8928,marginal
gaussian,1.0,15.0,3.0,0.07114408910274506,0.8928,conditional
gaussian,1.0,15.0,3.0,0.07889424429620395,0.8928,accumulated
gaussian,1.0,15.0,2.0,0.27136683464050293,0.684,marginal
gaussian,1.0,15.0,2.0,0.2779492735862732,0.684,conditional
gaussian,1.0,15.0,2.0,0.10835408496912062,0.684,accumulated
gaussian,1.0,15.0,1.0,0.47961267828941345,0.5128,marginal
gaussian,1.0,15.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,15.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,16.0,3.0,0.031235700473189354,0.896,marginal
gaussian,1.0,16.0,3.0,0.031172236427664757,0.896,conditional
gaussian,1.0,16.0,3.0,0.042948810502716116,0.896,accumulated
gaussian,1.0,16.0,2.0,0.31663647294044495,0.6664,marginal
gaussian,1.0,16.0,2.0,0.3145725429058075,0.6664,conditional
gaussian,1.0,16.0,2.0,0.09346829889510401,0.6664,accumulated
gaussian,1.0,16.0,1.0,0.4770628809928894,0.5152,marginal
gaussian,1.0,16.0,1.0,0.47984248399734497,0.5152,conditional
gaussian,1.0,16.0,1.0,0.1284207273378871,0.5152,accumulated
gaussian,1.0,17.0,3.0,0.019677720963954926,0.9024,marginal
gaussian,1.0,17.0,3.0,0.01761743053793907,0.9024,conditional
gaussian,1.0,17.0,3.0,0.019367127160560885,0.9024,accumulated
gaussian,1.0,17.0,2.0,0.4791640341281891,0.5128,marginal
gaussian,1.0,17.0,2.0,0.4847569465637207,0.5128,conditional
gaussian,1.0,17.0,2.0,0.12841694134174758,0.5128,accumulated
gaussian,1.0,17.0,1.0,0.47961679100990295,0.5128,marginal
gaussian,1.0,17.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,17.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,18.0,3.0,0.014810835942626,0.9048,marginal
gaussian,1.0,18.0,3.0,0.014243471436202526,0.9048,conditional
gaussian,1.0,18.0,3.0,0.02099262235029367,0.9048,accumulated
gaussian,1.0,18.0,2.0,0.46250995993614197,0.5264,marginal
gaussian,1.0,18.0,2.0,0.4669918417930603,0.5264,conditional
gaussian,1.0,18.0,2.0,0.12133804681751992,0.5264,accumulated
gaussian,1.0,18.0,1.0,0.47961679100990295,0.5128,marginal
gaussian,1.0,18.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,18.0,1.0,0.12842072748919442,0.5128,accumulated
gaussian,1.0,19.0,3.0,0.0097978375852108,0.9024,marginal
gaussian,1.0,19.0,3.0,0.009102264419198036,0.9024,conditional
gaussian,1.0,19.0,3.0,0.011454607535148358,0.9024,accumulated
gaussian,1.0,19.0,2.0,0.36068111658096313,0.6256,marginal
gaussian,1.0,19.0,2.0,0.36754971742630005,0.6256,conditional
gaussian,1.0,19.0,2.0,0.09070847664657286,0.6256,accumulated
gaussian,1.0,19.0,1.0,0.47961679100990295,0.5128,marginal
gaussian,1.0,19.0,1.0,0.48475855588912964,0.5128,conditional
gaussian,1.0,19.0,1.0,0.12842072748919442,0.5128,accumulated
pima,0.1,0.0,3.0,0.028449485078454018,0.7727272727272727,marginal
pima,0.1,0.0,3.0,0.026670929044485092,0.7727272727272727,conditional
pima,0.1,0.0,3.0,0.01064485731221141,0.7727272727272727,accumulated
pima,0.1,0.0,2.0,0.05854586511850357,0.7727272727272727,marginal
pima,0.1,0.0,2.0,0.058087509125471115,0.7727272727272727,conditional
pima,0.1,0.0,2.0,0.012946471299030385,0.7727272727272727,accumulated
pima,0.1,0.0,1.0,0.04719468951225281,0.7337662337662337,marginal
pima,0.1,0.0,1.0,0.056744419038295746,0.7337662337662337,conditional
pima,0.1,0.0,1.0,0.04364460025684831,0.7337662337662337,accumulated
pima,0.1,1.0,3.0,0.004411008674651384,0.7857142857142857,marginal
pima,0.1,1.0,3.0,0.005451776087284088,0.7857142857142857,conditional
pima,0.1,1.0,3.0,0.003558191810311781,0.7857142857142857,accumulated
pima,0.1,1.0,2.0,0.10230030864477158,0.7532467532467533,marginal
pima,0.1,1.0,2.0,0.09904217720031738,0.7532467532467533,conditional
pima,0.1,1.0,2.0,0.020873650274483575,0.7532467532467533,accumulated
pima,0.1,1.0,1.0,0.10329654812812805,0.7467532467532467,marginal
pima,0.1,1.0,1.0,0.09497147798538208,0.7467532467532467,conditional
pima,0.1,1.0,1.0,0.02750547297786156,0.7467532467532467,accumulated
pima,0.1,2.0,3.0,0.0047028870321810246,0.7857142857142857,marginal
pima,0.1,2.0,3.0,0.005470105446875095,0.7857142857142857,conditional
pima,0.1,2.0,3.0,0.002243881257528795,0.7857142857142857,accumulated
pima,0.1,2.0,2.0,0.09109090268611908,0.7662337662337663,marginal
pima,0.1,2.0,2.0,0.09314095228910446,0.7662337662337663,conditional
pima,0.1,2.0,2.0,0.027441338096208613,0.7662337662337663,accumulated
pima,0.1,2.0,1.0,0.14438548684120178,0.6818181818181818,marginal
pima,0.1,2.0,1.0,0.14683721959590912,0.6818181818181818,conditional
pima,0.1,2.0,1.0,0.039341381991607846,0.6818181818181818,accumulated
pima,0.1,3.0,3.0,0.019877614453434944,0.7597402597402597,marginal
pima,0.1,3.0,3.0,0.019173230975866318,0.7597402597402597,conditional
pima,0.1,3.0,3.0,0.007202985837902759,0.7597402597402597,accumulated
pima,0.1,3.0,2.0,0.03617675229907036,0.7662337662337663,marginal
pima,0.1,3.0,2.0,0.03734012320637703,0.7662337662337663,conditional
pima,0.1,3.0,2.0,0.017927388231572437,0.7662337662337663,accumulated
pima,0.1,3.0,1.0,0.06998386979103088,0.7532467532467533,marginal
pima,0.1,3.0,1.0,0.06910520046949387,0.7532467532467533,conditional
pima,0.1,3.0,1.0,0.026765858763630246,0.7532467532467533,accumulated
pima,0.1,4.0,3.0,0.05381603538990021,0.7792207792207793,marginal
pima,0.1,4.0,3.0,0.051216378808021545,0.7792207792207793,conditional
pima,0.1,4.0,3.0,0.013296832862903892,0.7792207792207793,accumulated
pima,0.1,4.0,2.0,0.10079365968704224,0.7662337662337663,marginal
pima,0.1,4.0,2.0,0.10203995555639267,0.7662337662337663,conditional
pima,0.1,4.0,2.0,0.022614297567065757,0.7662337662337663,accumulated
pima,0.1,4.0,1.0,0.22524288296699524,0.6103896103896104,marginal
pima,0.1,4.0,1.0,0.2445315569639206,0.6103896103896104,conditional
pima,0.1,4.0,1.0,0.0489942126466765,0.6103896103896104,accumulated
pima,0.1,5.0,3.0,0.006802076008170843,0.7792207792207793,marginal
pima,0.1,5.0,3.0,0.006460429634898901,0.7792207792207793,conditional
pima,0.1,5.0,3.0,0.003283723737932454,0.7792207792207793,accumulated
pima,0.1,5.0,2.0,0.02825872413814068,0.7792207792207793,marginal
